用户ID,评论内容,购买时间,点赞数,回复数,得分,评价时间,商品型号
16581009031,一直想入手户外电源，感觉非常方便，能及时解决&ldquo;难言之隐&rdquo;?，带在车里到那都方便及时，家人朋友用了都说好，没办法，谁叫小二这么帅呢?呵呵！,2021-11-03 03:52:13,3,2,5,2021-11-05 16:20:20,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14093049233,非常满意的购物体验。这个移动电源做工精致，接缝密实，提手设计合理，便于移动。室内充电和汽车上充电都试用过了，功能正常。室内充电大约一小时可以充电12%，汽车充电比室内充电时间长一些。在自驾游途中，在停车场煮方便面，一次耗电22%。这个成绩我十分满意！,2020-04-01 10:00:39,0,1,5,2020-04-29 16:32:24,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14539575517,刚收到，感觉很不错。大厂产品，做工优良，500瓦电源大小合适，用途广泛，即可以作为野外电源，又可以充当车载逆变电源，还可以应急给车的电瓶充电。与330瓦电饭煲配合，完美解决野外做饭问题。,2020-08-14 16:18:40,1,1,5,2020-08-17 10:51:09,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13750120580,"做工质感：没得说用料很足，配色好看，很舒服。
蓄电容量：挺好的，一开始买小了，卖家居然同意换货，你敢信
充电速度：给机器充电稍微慢一些，才80w，放电很快。
便携性能：很棒，稍微重一些，不过都是自驾用，没问题
抗摔能力：没摔过，应该可以的
其他特色：高大上，配色也好看，对于航拍给飞机充电很好用",2020-01-18 12:31:42,5,4,5,2020-01-22 16:31:16,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16730584986,质量挺好，提着正好，不算沉，功能很全，插投影仪正好，野外观看很棒,2021-11-11 00:16:25,0,1,5,2021-11-27 12:47:17,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17510391567,期待中的户外神器终于到了，这下笔记本和车载冰箱再也不愁没电了！包装很厚实，打开后做工精细，虽然还没有使用，但是心已经飞出去了，期待期待！！,2022-05-15 00:05:57,0,1,5,2022-05-19 10:49:42,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15688102242,"想买这宝贝已有3年的时间，对它不解没敢下单！经常在网上看到自驾的人涚好，下决心下单了！
        宝贝收到好几天了，拿到电小二看外观就喜欢的不要不要的！外观没计美观大方，材料沒有一丁点异味，手感很舒服！一看出厂日期是2021年4月30号的，老伴开心的很！拿到家里赶紧充电，电瓶带电百分之四十多，3个多小时就充满了！充前专门看了下时间！各个插口都试了一下，都好着呢！专门用它给手机充电，消耗电瓶里的电，第二天，动了动车给电瓶充电，进电并充满了电！
         客服态度好，暖心！包装完好无损！最重要的是给新疆包邮！大爱！喜欢的爱自驾的朋友快下手吧！祝老板生意兴隆！
          出库忘记发收纳包了，向客服反映，当天补补发还在路上，到了就自驾去玩了！
         第一次京东购物，为了买这宝贝，实名认证，捆绑银行卡，折腾了一天多的时间，值了！一次非常开心的购物！不想麻烦儿子儿媳，自己折腾！",2021-05-08 14:49:24,2,2,5,2021-05-18 15:58:31,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12678031548,非常好，做工包装都很高大上，算是目前市面上最精美的了，首次充电不到5小时就充满了，然后用我的台式机测试了一下，台式机的电源是550W的，因为我不是用来游戏的，测试了日常办公，低功率运行使用了大概有8小时的时间，符合预期，其余数据就不一一说了，算是目前市面上最专业的大电源了。五一去户外自驾的时候带上，过后再来追评,2019-04-17 15:39:03,6,4,5,2019-04-22 11:13:32,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13596775470,"做工质感：做工精细，外观手感都很不错
蓄电容量：还行，150瓦额定功率的音响，大约可以连着播放十个小时
充电速度：六七个小时吧，没注意，晚上睡觉前充上去，早上起床已经充满了
便携性能：方便好用，性价比很不错的产品
抗摔能力：谁也不会去摔它，不知经摔不
其他特色：整体都很满意，需要的朋友推荐购买",2019-11-28 15:30:22,2,3,5,2019-12-13 22:05:41,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14962394027,"这感觉真好，有个电源在身边，睡觉都踏实。应该买1000W的，这个有点偏轻。
做工质感：真正的大品牌，品控很好
充电速度：标称7小时充满，实际用时比7小时少。
便携性能：很Ok",2020-11-23 11:19:52,0,1,5,2020-11-25 23:51:21,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16388072453,包装很好，运输快捷，做工精美，外观质量没的说，还没有使用，使用后继续评价。。提醒大家，一定先看使用说明，第一次先充足电再使用。,2021-09-26 23:25:21,1,1,5,2021-09-30 14:48:34,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13173876591,质量很好，收到后打开显示剩33%的电量，用市电充电用来了5.5小时电量达到100%。用AC输出给400W的电饭锅供电，30分钟时间蒸好并开始保温，耗电22%，用车充电、USB输出、点烟器输出等没有试，估计没什么问题。整体效果不错，物有所值！满意！好评！,2019-08-25 22:51:23,0,1,5,2019-08-31 13:08:05,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14845499963,"做工质感：做工很好，扎实、细致，各个按键手感不错，惟一问题是数显按键有点歪。
蓄电容量：目前未知，希望够大。
充电速度：开箱连接原装充电器显示功率为85瓦，充电器看着质量很不错有质感。
便携性能：不算重，挺好带。
抗摔能力：还没有摔过哈哈。
其他特色：整体看着还不错，各个输出接口也齐全，很满意。就是不知道耐用不耐用。",2020-11-02 08:38:32,7,3,5,2020-11-05 10:03:08,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15783002551,物流很快，顺丰直达。里面的包装和封条纸很完整。有点重量，配件齐全，另外厂家送了补电线，我更想要保护罩的，有比没有好不是。面板很清爽，说明书简单，操作容易，两边的红色散热出风口商家很用心。还没开机，等出行前再实验。趁着618，很值得啊。,2021-06-06 20:00:13,7,7,5,2021-06-09 11:53:13,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18933000589,灰常不错！颜值很高，充电的噪音也不大,2023-03-21 10:23:22,0,0,5,2023-03-23 13:32:49,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13317954648,"做工质感：做工非常不错，设计的很漂亮，手感舒服。
蓄电容量：容量很大，可以用好久。
充电速度：充电速度8个小时左右。
便携性能：不是很随身携带，毕竟重量在哪里。",2019-09-26 20:04:33,0,2,5,2019-10-11 23:53:43,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16377495719,相当不错的一次购物，包装完好无缺，到手后每个功能都试了一下，完美！现在在测试45W的落地扇，看看在到手后不充满电的情况下能放电多久。这次购买是为了十一出去露营准备的，露营时有唱卡拉ok的影响，还有户外强光灯等等，希望店小二的表现出色。十一露营回来后在追评一下。满满的期待中！！！,2021-09-26 16:06:12,3,2,5,2021-09-28 17:11:11,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13237624864,"充电速度：很快
便携性能：很方便
其他特色：前几天去派出所办户停电，我从车里拿出这电源，当时就给派出所带一台台式电脑和打印机，办了?。但暂时还没顾上出门旅游，所以车上没用上。",2019-07-29 10:06:02,0,1,5,2019-09-18 12:33:47,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14267455162,做工特别棒，工业设计做得非常好。颜色搭配也很好，橙色跟黑色搭配。然后供电的话，从第1次充了8个小时，然后在外面用了台灯用的笔记本用了四五个小时电，还有80%。而且又不是很重，总之用使用的感觉特别棒，不愧是大品牌。,2020-06-03 13:57:44,0,1,5,2020-06-11 00:22:54,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13031390526,电源功能做工绝对一流，质量有保证，功率大则体积大，鱼与熊掌，各取所需。一次入手两个店小二电源，观察了很久后的选择，以备自驾游。,2019-07-14 20:57:05,44,6,5,2019-07-19 22:05:32,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14640857875,"做工质感：做工很细腻，对得起这个价钱的工艺，无大缝，无毛边刮手。
蓄电容量：还没试过，原有部分电量，用完再看。
充电速度：还没试。
便携性能：方方正正，可以放在角落，不会占很大空间，也容易和其他箱子码起来。
抗摔能力：这个不敢试，但在车厢滚动是没有问题的。
其他特色：送了一个扩展插头，各类插孔齐全，很实用。",2020-09-09 23:19:28,1,1,5,2020-09-14 12:06:28,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13349801000,做工质感很满意，蓄电容量达标，买来就马上充电了，大约7小时左右充满，各项指标与描述的一样，已经带着外出使用N次，目前使用下来很好?,2019-09-06 22:03:40,1,2,5,2019-10-20 16:45:07,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13182372654,"做工质感：外观不错，光滑沒有毛刺等，
便携性能：重量刚好能提动，
蓄电容量：刚充好电，还没使用，用后再来补充。
其他特色：快递挺快，给好评，总之总体东西很好，看看以后使用怎么样吧。",2019-08-28 08:53:22,0,1,5,2019-09-02 20:30:26,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
